Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,NON,NON,NON,NON,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,NON,VIEUX,NON,OUI,H,LONG,AUTRES,VINCENNES,1 JANVIER 2016
OUI,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,RAFFIN,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,NON,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2016
OUI,OUI,NON, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2017
NON,OUI,NON, ,NON, ,MEDIUM,NON,NON,M,COURT,AUTRES,VINCENNES,1 JANVIER 2017
OUI,OUI,NON, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2017
OUI,OUI,NON, ,NON, ,MEDIUM,NON,OUI,M,COURT,BIGEON,VINCENNES,1 JANVIER 2017
NON,OUI,OUI, ,NON, ,MEDIUM,NON,OUI,H,COURT,NIVARD,VINCENNES,1 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,ABRIVARD,VINCENNES,1 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,BAZIRE,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,NIVARD,VINCENNES,1 JANVIER 2017
NON,NON,NON, ,NON, ,JEUNE,NON,NON,M,COURT,LEVESQUE,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,1 JANVIER 2017
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,VERVA,VINCENNES,1 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,ABRIVARD,VINCENNES,1 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,BAZIRE,VINCENNES,1 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,NIVARD,VINCENNES,1 JANVIER 2017
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,OUVRIE,VINCENNES,1 JANVIER 2017
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,1 JANVIER 2017
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,RAFFIN,VINCENNES,1 JANVIER 2017
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,COURT,ABRIVARD,VINCENNES,1 JANVIER 2017
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,F,COURT,BAZIRE,VINCENNES,1 JANVIER 2017
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,2 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,VERCRUYSSE,VINCENNES,2 JANVIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,2 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,H,COURT,ABRIVARD,VINCENNES,2 JANVIER 2016
OUI,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,NIVARD,VINCENNES,2 JANVIER 2016
OUI,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,OUI,F,COURT,RAFFIN,VINCENNES,2 JANVIER 2016
NON,OUI,OUI,NON,NON,OUI,JEUNE,NON,OUI,F,COURT,OUVRIE,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,LONG,AUTRES,VINCENNES,2 JANVIER 2016
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,BIGEON,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,NON, ,NON, ,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,F,LONG,BAZIRE,VINCENNES,2 JANVIER 2016
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,NON, ,NON, ,JEUNE,NON,NON,H,COURT,OUVRIE,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,2 JANVIER 2016
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,RAFFIN,VINCENNES,2 JANVIER 2016
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,NIVARD,VINCENNES,2 JANVIER 2016
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2016
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,M,LONG,RAFFIN,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,VERCRUYSSE,VINCENNES,2 JANVIER 2016
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,2 JANVIER 2016
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,NIVARD,VINCENNES,2 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,LEVESQUE,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,OUVRIE,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,NIVARD,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,NIVARD,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,H,LONG,MARTENS,VINCENNES,2 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,2 JANVIER 2017
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,M,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,M,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,NON, ,JEUNE,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,H,LONG,MARTENS,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2015
OUI,OUI,NON,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,NIVARD,VINCENNES,3 JANVIER 2015
OUI,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,BAZIRE,VINCENNES,3 JANVIER 2015
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,M,COURT,AUTRES,VINCENNES,3 JANVIER 2015
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,COURT,MARTENS,VINCENNES,3 JANVIER 2015
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,OUI,F,COURT,AUTRES,VINCENNES,3 JANVIER 2015
OUI,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2015
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,NIVARD,VINCENNES,3 JANVIER 2015
OUI,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,VINCENNES,3 JANVIER 2015
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,BIGEON,VINCENNES,3 JANVIER 2015
NON,OUI,OUI,NON,NON,OUI,VIEUX,NON,OUI,M,COURT,AUTRES,VINCENNES,3 JANVIER 2015
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,RAFFIN,VINCENNES,3 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,COURT,NIVARD,VINCENNES,3 JANVIER 2016
OUI,NON,NON, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,VERCRUYSSE,VINCENNES,3 JANVIER 2016
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,F,LONG,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,LONG,MARTENS,VINCENNES,3 JANVIER 2016
NON,NON,NON, ,NON, ,JEUNE,NON,NON,M,LONG,VERCRUYSSE,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,LONG,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,NON, ,NON, ,JEUNE,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,NON, ,NON, ,JEUNE,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,VIEUX,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2016
OUI,NON,OUI, ,NON, ,VIEUX,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,M,LONG,MARTENS,VINCENNES,3 JANVIER 2016
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,VERCRUYSSE,VINCENNES,3 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2017
OUI,NON,NON, ,NON, ,VIEUX,NON,OUI,H,LONG,AUTRES,VINCENNES,3 JANVIER 2017
NON,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2017
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2017
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,OUI,NON, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,OUI,NON, ,NON, ,MEDIUM,NON,OUI,H,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,OUI,NON, ,NON, ,MEDIUM,NON,OUI,H,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,NON,OUI, ,NON, ,VIEUX,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,VINCENNES,3 JANVIER 2017
OUI,NON,NON, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2017
OUI,NON,OUI, ,NON, ,VIEUX,NON,OUI,M,LONG,AUTRES,VINCENNES,3 JANVIER 2017
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,M,LONG,MARTENS,VINCENNES,3 JANVIER 2017
NON,OUI,OUI,NON,NON,NON,VIEUX,NON,NON,H,COURT,BAZIRE,VINCENNES,3 JANVIER 2017
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,M,COURT,RAFFIN,VINCENNES,3 JANVIER 2017
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,M,COURT,VERCRUYSSE,VINCENNES,3 JANVIER 2017
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,OUI,M,COURT,LEVESQUE,VINCENNES,3 JANVIER 2017
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,VINCENNES,3 JANVIER 2017
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,M,LONG,DUBOIS,VINCENNES,4 JANVIER 2014
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,LONG,BAZIRE,VINCENNES,4 JANVIER 2014
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,M,LONG,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,LONG,ABRIVARD,VINCENNES,4 JANVIER 2014
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,M,LONG,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,ABRIVARD,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,VERVA,VINCENNES,4 JANVIER 2014
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,OUVRIE,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,ABRIVARD,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,VERVA,VINCENNES,4 JANVIER 2014
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,4 JANVIER 2014
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,OUVRIE,VINCENNES,4 JANVIER 2014
NON,OUI,NON,OUI,NON,NON,MEDIUM,NON,NON,M,COURT,DUBOIS,VINCENNES,4 JANVIER 2014
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,4 JANVIER 2014
OUI,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,4 JANVIER 2014
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,4 JANVIER 2014
OUI,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,VINCENNES,4 JANVIER 2014
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,M,COURT,LEVESQUE,VINCENNES,4 JANVIER 2015
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,4 JANVIER 2015
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,ABRIVARD,VINCENNES,4 JANVIER 2015
OUI,NON,OUI,NON,NON,NON,JEUNE,NON,NON,H,COURT,BAZIRE,VINCENNES,4 JANVIER 2015
